col1,Name,RA_1,Dec_1,SDSS_NAME,RA_2,DEC_2,REDSHIFT,TARGET_FLAG_TARGET,UNIFORM_TARGET,COL_FLAG,MI_Z2,BAL_FLAG,FIRST_FR_TYPE,FINT_REST6CM_MJY_OBS,LOGFNU2500A_ERGS_OBS,R_6CM_2500A,LOGL3000,LOGL1350,Separation_1,_RAJ2000,_DEJ2000,SDSS,RAJ2000,DEJ2000,Plate,MJD,Fiber,z,r_z,DR12,Separation_1a,RAdeg,DEdeg,Speak,e_Speak,Sint,e_Sint,Separation
2535,SDSSJ142236.34+550623.3,215.651435,55.106496,142236.34+550623.3,215.651428222656,55.1064949035645,1.66509997844696,2.0,1.0,1,-27.588939636088,0.0,0.0,0.0,-26.607605401261,-1.0,46.2928052825883,46.3806395381285,0.0145046018581086,215.65142806,55.106495,142236.34+550623.3,215.651428,55.106495,1161,52703,291,1.6651,DR7Q,DR12,0.014858443800918364,215.6516,55.1065,0.5,0.1,1.0,0.1,0.33184894492968525
1859,SDSSJ123306.79+513913.4,188.278313,51.65373,123306.79+513913.4,188.2783203125,51.6537284851074,1.87039995193481,1048578.0,1.0,1,-27.0491335085911,0.0,0.0,0.0,-26.8672792051912,-1.0,46.0935003729975,46.3315380075128,0.0172188250002298,188.27832,51.65372806,123306.79+513913.4,188.27832,51.653728,885,52379,281,1.8704,DR7Q,DR12,0.017212622928963903,,,,,,,
1862,SDSSJ124712.27+511059.4,191.801158,51.183179,124712.27+511059.4,191.801162719727,51.1831779479981,1.73389995098114,3.0,1.0,1,-27.5763568672782,0.0,0.0,0.0,-26.5861588678182,-1.0,46.3306625990234,46.490367311901295,0.0113038295990389,191.80115111,51.18318111,124712.27+511059.4,191.801151,51.183181,6669,56413,703,1.734,VI,DR12,0.01735970411094886,,,,,,,
1864,SDSSJ125425.72+525340.3,193.607197,52.894538,125425.72+525340.3,193.607192993164,52.8945388793945,1.85000002384186,3.0,1.0,1,-27.6846953048077,0.0,0.0,0.0,-26.5877980082362,-1.0,46.3905625729481,46.5397323881898,0.0092601076858201,193.60719306,52.89453889,125425.72+525340.3,193.607193,52.894539,886,52381,498,1.85,DR7Q,DR12,0.009403669771046154,,,,,,,
1865,SDSSJ125805.51+523656.6,194.522975,52.615745,125805.51+523656.6,194.522979736328,52.6157455444336,2.01830005645752,1048579.0,1.0,1,-26.9772508678373,1.0,0.0,0.0,-26.9762665154778,-1.0,46.104595806933695,46.0102556393211,0.01053640865802,194.52298,52.61574611,125805.51+523656.6,194.52298,52.615746,886,52381,581,2.0183,DR7Q,DR12,0.011506495360992497,,,,,,,
1866,SDSSJ125951.30+530406.8,194.963775,53.068573,125951.30+530406.8,194.963775634766,53.068572998046896,1.96270000934601,1048578.0,1.0,1,-26.726436117239,0.0,0.0,0.0,-27.0409040724772,-1.0,45.9494664683688,46.1663232834405,0.0013730741948799,194.96377611,53.06857306,125951.30+530406.8,194.963776,53.068573,886,52381,615,1.9627,DR7Q,DR12,0.0021630915651319935,,,,,,,
2434,SDSSJ133923.35+540722.2,204.847311,54.122838,133923.35+540722.2,204.847305297852,54.1228370666504,1.73730003833771,1048579.0,1.0,1,-27.224133158107,0.0,0.0,0.0,-26.7798500358809,-1.0,46.1554571497087,46.2372220842154,0.0124906893271819,204.847305,54.12283694,133923.35+540722.2,204.847305,54.122837,1042,52725,482,1.7373,DR7Q,DR12,0.013160618136782062,204.8473,54.1228,1.6,0.1,1.5,0.1,0.14120257522164575
1868,SDSSJ130449.39+524823.0,196.205799,52.8064,130449.39+524823.0,196.205795288086,52.8064002990723,2.04019999504089,1048579.0,1.0,1,-27.8364860756466,0.0,0.0,0.0,-26.6098120989185,-1.0,46.4945488401728,46.479151948741,0.0081494372330471,196.205795,52.8064,130449.39+524823.0,196.205795,52.8064,887,52376,407,2.0402,DR7Q,DR12,0.008704946019386005,,,,,,,
1950,SDSSJ104908.78+542526.8,162.286591,54.424121,104908.78+542526.8,162.286590576172,54.4241218566895,1.7010999917984,1048579.0,1.0,1,-26.8619735529002,0.0,0.0,0.0,-26.9239831208274,-1.0,45.9904782074825,46.216423574093,0.0032092865013639,162.28659111,54.42412194,104908.78+542526.8,162.286591,54.424122,906,52368,9,1.7011,DR7Q,DR12,0.0035999999913344186,,,,,,,
1951,SDSSJ104718.64+541917.8,161.827692,54.32163,104718.64+541917.8,161.827697753906,54.3216285705566,1.82879996299744,3145739.0,1.0,1,-27.5133294206692,0.0,1.0,11.9360040536895,-26.711578597984,61.4380687531815,46.2593944799225,46.4736875735114,0.0131314757612777,161.82769806,54.32162889,104718.64+541917.8,161.827698,54.321629,906,52368,55,1.8288,DR7Q,DR12,0.013102147242487566,,,,,,,
1953,SDSSJ104547.58+551853.8,161.448261,55.314971,104547.58+551853.8,161.448257446289,55.3149719238281,1.88960003852844,1048578.0,1.0,1,-26.8490547888853,0.0,1.0,2.01326764843577,-26.9315425930533,17.1966601226908,46.0705906381624,46.2875554766134,0.0080039268722006,161.44825694,55.31497194,104547.58+551853.8,161.448257,55.314972,906,52368,462,1.8896,DR7Q,DR12,0.008950438170181986,,,,,,,
1954,SDSSJ104829.97+550819.0,162.124899,55.138631,104829.97+550819.0,162.124893188477,55.1386299133301,2.06710004806519,1048578.0,1.0,1,-27.1822373490197,0.0,0.0,0.0,-27.0245295658703,-1.0,45.9699387530931,46.2559755492297,0.0125821784543386,162.12489306,55.13863,104829.97+550819.0,162.124893,55.13863,906,52368,518,2.0671,DR7Q,DR12,0.012860547771829307,,,,,,,
2838,SDSSJ123445.07+502616.9,188.687828,50.43803,123445.07+502616.9,188.68782043457,50.4380302429199,1.77869999408722,1048579.0,1.0,1,-27.1512161671882,0.0,0.0,0.0,-26.8424565014788,-1.0,46.0974383371848,46.2866206805863,0.0173686878761393,188.68782,50.43803,123445.07+502616.9,188.68782,50.43803,1278,52735,351,1.7787,DR7Q,DR12,0.018343077773527745,188.6879,50.4381,0.4,0.1,0.4,0.1,0.293888878576428
2455,SDSSJ143713.35+492041.7,219.305633,49.344918,143713.35+492041.7,219.305633544922,49.3449172973633,1.88750004768372,2.0,1.0,1,-26.5490839070028,0.0,0.0,0.0,-27.0310699382908,-1.0,45.9293694705192,46.1007619487426,0.0028340407227131,219.30563389,49.34491694,143713.35+492041.7,219.305634,49.344917,1047,52733,391,1.8875,DR7Q,DR12,0.00429662266063929,219.3056,49.345,0.4,0.1,0.5,0.1,0.3077315769527724
1957,SDSSJ105747.40+545935.1,164.447503,54.993088,105747.40+545935.1,164.447509765625,54.9930877685547,1.99179995059967,3.0,1.0,1,-28.3000667594118,0.0,0.0,0.0,-26.4151688047155,-1.0,46.615799859487,46.8408619731093,0.0139973983132365,164.44751,54.99308806,105747.40+545935.1,164.44751,54.993088,907,52373,59,1.9918,DR7Q,DR12,0.014456616311324392,,,,,,,
