Name,RA_1,Dec_1,SDSS_NAME,RA_2,DEC_2,REDSHIFT,TARGET_FLAG_TARGET,UNIFORM_TARGET,COL_FLAG,MI_Z2,BAL_FLAG,FIRST_FR_TYPE,FINT_REST6CM_MJY_OBS,LOGFNU2500A_ERGS_OBS,R_6CM_2500A,LOGL3000,LOGL1350,Separation
SDSSJ105331.63+004537.0,163.381813,0.76028,105331.63+004537.0,163.38180541992200,0.7602800130844120,1.7654999494552600,1048580,0,1,-26.790492035273900,0,0,0.0,-27.029510791172800,-1.0,45.89913277986230,46.14748522550480,0.027285919581325400
SDSSJ105520.00+005759.2,163.833339,0.96645,105520.00+005759.2,163.83334350585900,0.9664499759674070,1.8169000148773200,1048580,0,1,-26.916051683009900,0,0,0.0,-26.97788866773060,-1.0,46.002636756815400,46.15431330904060,0.016219016947194900
SDSSJ110344.80-005102.7,165.936699,-0.850756,110344.80-005102.7,165.93670654296900,-0.8507559895515440,1.7228000164032000,1048580,0,1,-26.970975492019500,0,0,0.0,-26.850864500155300,-1.0,46.06659941133850,46.304735566902400,0.027151720110484800
SDSSJ110326.49-000705.8,165.860386,-0.118285,110326.49-000705.8,165.86038208007800,-0.11828500032424900,1.8454999923706100,1048580,0,1,-26.84379677112210,0,0,0.0,-26.997400304896300,-1.0,46.030044259080600,45.90261831860980,0.014111688790736300
SDSSJ110107.63-005922.1,165.281815,-0.989482,110107.63-005922.1,165.2818145751950,-0.9894819855690000,1.7408000230789200,4,0,1,-26.921780521807100,0,0,0.0,-26.867556314150700,-1.0,46.04058885890210,46.366913440837700,0.0015299510986960100
SDSSJ105849.80-011003.1,164.707503,-1.167547,105849.80-011003.1,164.70750427246100,-1.1675469875335700,1.7247999906539900,1048580,0,1,-26.55203871063520,0,0,0.0,-27.043568552817500,-1.0,45.863725649927800,46.126357945074800,0.004580128151766890
SDSSJ105954.00+004647.7,164.975007,0.779917,105954.00+004647.7,164.97500610351600,0.7799170017242430,2.0071001052856400,1048580,0,1,-27.257497469332500,0,0,0.0,-26.775097031215100,-1.0,46.265930634555200,46.46944274657520,0.003227050814215140
SDSSJ110004.28+005407.7,165.017866,0.902154,110004.28+005407.7,165.0178680419920,0.9021540284156800,2.028599977493290,1048580,0,1,-27.23749991222380,0,0,0.0,-26.86161353744190,-1.0,46.17432366879580,46.35423222832110,0.007350972437087710
SDSSJ110603.41+002207.8,166.514243,0.368838,110603.41+002207.8,166.5142364501950,0.36883801221847500,1.659600019454960,4,0,1,-26.71919245397560,0,0,0.0,-26.854055877731100,-1.0,46.01110241850330,46.24002522745890,0.02357884938160490
SDSSJ111225.72-005101.5,168.107204,-0.850434,111225.72-005101.5,168.10720825195300,-0.8504340052604680,1.8207000494003300,1048580,0,1,-27.15182588522070,0,0,0.0,-26.792230485321600,-1.0,46.19264416425930,46.2854693316531,0.015305356937388900
SDSSJ111040.20-005254.6,167.667538,-0.881836,111040.20-005254.6,167.66754150390600,-0.8818359971046450,1.9391000270843500,1048580,0,1,-26.722211086305800,0,0,0.0,-27.077353924368500,-1.0,45.93630454236240,46.169476964611200,0.012612572752255300
SDSSJ110838.76-005533.7,167.161524,-0.926041,110838.76-005533.7,167.16152954101600,-0.9260410070419310,1.8075000047683700,1048580,0,1,-27.71317161471120,0,0,0.0,-26.59337045695000,-1.0,46.36857314139930,46.132201023192400,0.01994506710420100
SDSSJ110533.17-005848.1,166.388229,-0.98003,110533.17-005848.1,166.3882293701170,-0.9800300002098080,1.7408000230789200,1048580,0,1,-26.996410275635100,1,0,0.0,-26.857310893296700,-1.0,46.06966088951950,46.148178102593300,0.0013322271481005700
SDSSJ110725.70+003353.8,166.857107,0.564963,110725.70+003353.8,166.8571014404300,0.5649629831314090,1.871000051498410,1048580,0,1,-26.956166511435000,0,0,0.0,-26.858582119811100,-1.0,46.16608420595690,46.26922311327390,0.020013572310119400
SDSSJ112542.29+000101.3,171.426247,0.017039,112542.29+000101.3,171.42625427246100,0.017038999125361400,1.6890000104904200,1048596,0,1,-27.810355617543500,0,1,26.885383401404000,-26.473211370870600,79.93327461665320,46.427546513671500,46.49477684931260,0.026180858440117900
SDSSJ112413.93+001546.3,171.058061,0.262875,112413.93+001546.3,171.0580596923830,0.2628749907016750,1.868899941444400,1048580,0,1,-26.99533916389660,0,0,0.0,-26.972757041830000,-1.0,46.00106359284180,46.089238126486600,0.004707491378059600
SDSSJ113225.20-002927.9,173.105021,-0.491107,113225.20-002927.9,173.1050262451170,-0.4911069869995120,2.0190999507904100,1048580,0,1,-26.966601117348200,0,0,0.0,-27.28707912588730,-1.0,45.4660936482651,46.133799753171100,0.018881786200037200
SDSSJ112506.96-001647.6,171.279004,-0.279894,112506.96-001647.6,171.2790069580080,-0.27989399433136000,1.7698999643325800,4,0,1,-26.508013596683900,1,2,59.69451399099370,-26.9981028990335,594.343229435165,45.97591357358580,46.04267705293600,0.010648720700280400
SDSSJ112506.75-000800.0,171.278142,-0.133361,112506.75-000800.0,171.27813720703100,-0.13336099684238400,1.9055999517440800,4,0,1,-27.541858986729700,0,0,0.0,-26.650394467325500,-1.0,46.34955817426910,46.47136658730330,0.01725464453718200
SDSSJ112416.84-002051.0,171.070176,-0.347505,112416.84-002051.0,171.07017517089800,-0.34750500321388200,1.978700041770940,1048580,0,1,-27.14547677624600,0,0,0.0,-26.864833332915500,-1.0,46.17723538216380,46.29203678668020,0.002984733195941190
SDSSJ113039.10-004022.9,172.66292,-0.673051,113039.10-004022.9,172.6629180908200,-0.6730509996414190,1.7663999795913700,36700160,0,0,-26.189698530162900,0,1,2.863734989582040,-27.073026239946500,33.881222004348600,45.76480347205210,46.08367972162060,0.006872572842989690
SDSSJ113027.20-004547.3,172.613346,-0.763154,113027.20-004547.3,172.61334228515600,-0.7631539702415470,1.6549999713897700,1048580,0,1,-26.349021748035800,0,0,0.0,-26.98838789591620,-1.0,45.903348198165300,45.8423888172784,0.01337268033971840
SDSSJ121005.08-004109.1,182.521199,-0.685884,121005.08-004109.1,182.5211944580080,-0.6858839988708500,1.8940000534057600,1048580,0,1,-27.137201268532900,0,0,0.0,-26.74012000250490,-1.0,46.219480187031500,46.38209265712290,0.016350000784676000
SDSSJ120550.55-005056.8,181.460663,-0.849137,120550.55-005056.8,181.46066284179700,-0.849137008190155,1.701200008392330,1048580,0,1,-26.786357444209800,0,0,0.0,-26.895067268278700,-1.0,46.02067408008200,45.98333355068110,5.70231504858907E-04
SDSSJ115940.79-003203.5,179.919964,-0.534326,115940.79-003203.5,179.9199676513670,-0.5343260169029240,2.0350000858306900,4,0,1,-28.13807465424010,1,0,0.0,-26.468200089857300,-1.0,46.59305914720450,46.55918582758770,0.013144491183964100
SDSSJ121245.84-000756.9,183.191022,-0.132497,121245.84-000756.9,183.19102478027300,-0.13249699771404300,2.041100025177000,4,0,1,-27.665578411292100,0,0,0.0,-26.912486230069600,-1.0,46.15025318308540,46.35289677659070,0.010008961050353800
SDSSJ121224.81+000426.5,183.103395,0.074055,121224.81+000426.5,183.1033935546880,0.07405500113964080,1.7440999746322600,4,0,1,-27.026624730856700,0,0,0.0,-26.995208357239800,-1.0,45.930857484866800,46.15680504271770,0.005203122245487810
SDSSJ121655.39+001415.3,184.230804,0.237589,121655.39+001415.3,184.23080444335900,0.2375890016555790,1.871000051498410,4,0,1,-27.30751125331590,0,0,0.0,-26.922797756653200,-1.0,46.070424177562500,46.224844760812800,0.0015960911512281900
SDSSJ121803.27+001236.8,184.513663,0.210249,121803.27+001236.8,184.51365661621100,0.21024900674819900,2.0074000358581500,1048580,0,1,-27.155257731636000,0,0,0.0,-26.965410130395900,-1.0,46.11594818957150,46.04620450069010,0.022981498722004900
SDSSJ122447.64-000712.5,186.198526,-0.120159,122447.64-000712.5,186.1985321044920,-0.12015900015831000,2.061800003051760,1048580,0,1,-27.570219719270000,0,0,0.0,-26.73576965418860,-1.0,46.29896927900480,46.4965894114262,0.021976123550482400
SDSSJ122144.62-001141.8,185.43595,-0.194964,122144.62-001141.8,185.43594360351600,-0.19496400654315900,1.750100016593930,1048580,0,1,-26.782233417907800,0,0,0.0,-26.87235522293530,-1.0,46.05914486109050,46.1893381784059,0.023027222419371100
SDSSJ122039.45+000427.6,185.164377,0.074352,122039.45+000427.6,185.1643829345700,0.07435200363397600,2.0473999977111800,4,0,1,-28.62817965748190,0,0,0.0,-26.36995652840870,-1.0,46.697761359178100,46.837953140876900,0.021364439148373300
SDSSJ122616.38+000036.3,186.568278,0.010098,122616.38+000036.3,186.5682830810550,0.010098000057041600,1.9678000211715700,4,0,1,-28.04693790862910,0,0,0.0,-26.492224937168800,-1.0,46.52261111173040,46.63619732189820,0.018291796546044700
SDSSJ123136.43+002719.2,187.901797,0.45534,123136.43+002719.2,187.90179443359400,0.4553399980068210,1.9974000453949000,1048580,0,1,-26.80850820265490,0,0,0.0,-27.010164398489400,-1.0,46.031231176215300,46.161597035441400,0.009238773487895660
SDSSJ123146.45+003534.2,187.943575,0.592852,123146.45+003534.2,187.94357299804700,0.592851996421814,1.7022000551223800,1048580,0,1,-26.739588941082100,0,0,0.0,-26.94797538726510,-1.0,45.973788336176500,46.022829169483300,0.007206656948204270
SDSSJ123856.10-005930.8,189.733755,-0.991897,123856.10-005930.8,189.73374938964800,-0.9918969869613650,1.8449000120163000,1048596,0,1,-27.575275682100100,0,1,12.97191032589720,-26.77702174878850,77.62930294775660,46.15987297546090,46.31089803375750,0.020194293701963100
SDSSJ123757.61-002828.5,189.490082,-0.474604,123757.61-002828.5,189.49008178710900,-0.4746040105819700,1.6952999830246000,1048580,0,1,-26.54365344165340,0,0,0.0,-26.916490103923300,-1.0,45.978151356841900,46.29815574496860,7.6732620716424E-04
SDSSJ123505.91-003022.3,188.774659,-0.50621,123505.91-003022.3,188.774658203125,-0.5062100291252140,1.8808000087738000,1048580,0,1,-26.974803831045100,0,0,0.0,-26.83752849473440,-1.0,46.16056582250860,46.350448399046500,0.002870553577884450
SDSSJ123337.83-003134.0,188.407641,-0.526117,123337.83-003134.0,188.4076385498050,-0.5261170268058780,1.7369999885559100,1048580,0,1,-26.456879410941100,0,0,0.0,-26.978481054392500,-1.0,45.91575015699080,46.21362020199220,0.00882085922038377
SDSSJ123401.04+010849.3,188.504358,1.147051,123401.04+010849.3,188.50436401367200,1.1470509767532300,1.8486000299453700,4,0,1,-26.79006462868590,0,0,0.0,-26.97288981774300,-1.0,45.98776791212830,46.192334259635400,0.02164504227062640
SDSSJ123724.52+010615.5,189.352169,1.104309,123724.52+010615.5,189.3521728515630,1.1043089628219600,2.0211000442504900,4,0,1,-28.004462395841000,0,0,0.0,-26.597869249522400,-1.0,46.4500526530888,46.56270581955470,0.013863695784571900
SDSSJ124010.75+005129.3,190.044829,0.858147,124010.75+005129.3,190.04483032226600,0.8581470251083370,1.8102999925613400,4,0,1,-27.29721406441150,0,0,0.0,-26.84839282688720,-1.0,46.11619532105180,46.29164653369160,0.004760480609051160
SDSSJ125056.71-005807.4,192.736319,-0.968724,125056.71-005807.4,192.73631286621100,-0.9687240123748780,1.6663999557495100,1048580,0,1,-26.354637378170400,0,0,0.0,-27.077793781969500,-1.0,45.80898137654000,45.913909773853000,0.02207852960342730
SDSSJ124604.49-005652.0,191.518742,-0.94779,124604.49-005652.0,191.51873779296900,-0.9477900266647340,1.7395999431610100,1048580,0,1,-26.807530082826200,0,0,0.0,-27.017676626182500,-1.0,45.92576705491010,45.93000362284040,0.015143544619141500
SDSSJ124532.36-004742.1,191.384859,-0.795041,124532.36-004742.1,191.38485717773400,-0.795041024684906,1.9947999715805100,1048580,0,1,-26.896474803616300,0,0,0.0,-26.996592511404400,-1.0,46.01683188650070,46.20780603183320,0.006560126625492340
SDSSJ124530.61+003802.1,191.377549,0.633922,124530.61+003802.1,191.37754821777300,0.6339219808578490,1.7862999439239500,1048580,0,1,-26.785930547528200,0,0,0.0,-27.088767960700500,-1.0,45.81407917056050,46.119701146784200,0.0028166862750529100
SDSSJ124559.16+000902.5,191.496534,0.150709,124559.16+000902.5,191.4965362548830,0.15070900321006800,1.9120999574661300,1048580,0,1,-27.259574737926000,0,0,0.0,-26.76947985334460,-1.0,46.25104319444870,46.386407327728900,0.008117558279612500
SDSSJ124508.12+002112.5,191.283845,0.353474,124508.12+002112.5,191.28384399414100,0.3534739911556240,1.6629999876022300,1048580,0,1,-26.724657839378300,0,0,0.0,-26.911962477439900,-1.0,45.98486299855770,46.04290697858250,0.0036211649114163100
SDSSJ124717.21+010022.8,191.821711,1.006349,124717.21+010022.8,191.82171630859400,1.006348967552190,1.6584999561309800,1048580,0,1,-26.848514169150800,0,0,0.0,-26.865009856373700,-1.0,46.021531116310200,46.18342153416650,0.019108346765120700
SDSSJ125243.86+005320.1,193.182752,0.888939,125243.86+005320.1,193.18275451660200,0.8889390230178830,1.6928999423980700,2097172,0,1,-27.41485425310110,1,1,9.23456254826032,-26.675053671601100,43.69884907658820,46.24992064784840,46.384800152181900,0.009059054291854930
SDSSJ130813.24-004236.9,197.055189,-0.710263,130813.24-004236.9,197.05519104003900,-0.7102630138397220,2.0197999477386500,1048580,0,1,-27.210342456718200,0,0,0.0,-26.882433586799200,-1.0,46.181274859632000,46.318766033102400,0.007343745284830390
SDSSJ130801.35-000456.7,197.005666,-0.082421,130801.35-000456.7,197.0056610107420,-0.08242099732160570,2.060499906539920,1048580,0,1,-27.467313683138100,0,0,0.0,-26.813704679386800,-1.0,46.27376603898300,46.33976818206560,0.01796131212314410
SDSSJ130755.23+001725.0,196.980131,0.290281,130755.23+001725.0,196.98013305664100,0.2902809977531430,1.6490999460220300,1048580,0,1,-26.378329717550300,0,0,0.0,-26.9207584178137,-1.0,45.92687212956060,46.36201099023030,0.007403815640971530
SDSSJ130856.94+010357.1,197.237265,1.065886,130856.94+010357.1,197.2372589111330,1.0658860206604000,1.798200011253360,1048580,0,1,-26.62146481317580,0,0,0.0,-27.01185809588210,-1.0,45.94682615082830,46.14753639178690,0.021916255270638100
SDSSJ133844.92-002147.3,204.687171,-0.363149,133844.92-002147.3,204.68716430664100,-0.3631489872932430,1.771399974823000,4,0,1,-27.806376817057600,0,0,0.0,-26.52347529772810,-1.0,46.43682511543250,46.590578799951900,0.024095653148249600
SDSSJ134019.63-010010.0,205.081817,-1.002783,134019.63-010010.0,205.08181762695300,-1.002782940864560,1.8427000045776400,1048580,0,1,-26.734706134801500,0,0,0.0,-26.980325676490000,-1.0,46.03620854113470,45.97128156928630,0.002266704865373680
SDSSJ133856.84+002718.3,204.736865,0.455109,133856.84+002718.3,204.7368621826170,0.45510900020599400,1.9491000175476100,1048580,0,1,-26.992764871983500,0,0,0.0,-26.90935426845920,-1.0,46.06221987238670,46.3427842687235,0.010142258200885100
SDSSJ134031.36+001507.6,205.130704,0.252117,134031.36+001507.6,205.13070678710900,0.25211700797081000,1.9013999700546300,1048596,0,1,-27.099693195651200,0,1,43.31667045933730,-26.983860208516100,417.36427837143900,45.916735915269400,46.32540767765020,0.010033537574280500
SDSSJ134154.22+005948.6,205.475943,0.996859,134154.22+005948.6,205.47593688964800,0.9968590140342710,1.714900016784670,4,0,1,-26.76058174251810,0,0,0.0,-26.97583398350620,-1.0,45.87624834996230,46.276570301073600,0.021993994356438500
SDSSJ141302.72+005323.6,213.261362,0.889915,141302.72+005323.6,213.26136779785200,0.8899149894714360,1.9117000102996800,1048580,0,1,-26.90544509071990,0,0,0.0,-26.91976862314430,-1.0,46.14261373534330,46.03214600004800,0.020869782516249000
SDSSJ141519.56+000534.0,213.831507,0.092805,141519.56+000534.0,213.83151245117200,0.09280499815940860,1.934999942779540,1048580,0,1,-26.861192736778600,0,0,0.0,-26.931220593779000,-1.0,46.095316437741900,46.25487117328670,0.019624194232021700
SDSSJ141929.16+001550.3,214.871511,0.263989,141929.16+001550.3,214.8715057373050,0.26398900151252700,1.7161999940872200,1048580,0,1,-26.9326563800052,0,0,0.0,-26.855593125721800,-1.0,46.03785633899630,46.298790945705600,0.018945502811597100
SDSSJ142614.71-004352.1,216.561302,-0.731149,142614.71-004352.1,216.56129455566400,-0.7311490178108220,1.8066999912262000,1048580,0,1,-26.785483428740000,0,0,0.0,-26.942547218822800,-1.0,46.00460749686770,46.29731456626650,0.026797504140048500
SDSSJ143030.97+003440.1,217.629066,0.577807,143030.97+003440.1,217.62905883789100,0.5778070092201230,1.9984999895095800,4,0,1,-26.965081232250900,1,0,0.0,-26.97269540446730,-1.0,46.097743997642100,46.03586466602420,0.025782303990259600
SDSSJ143108.98+000725.1,217.787451,0.123655,143108.98+000725.1,217.78744506835900,0.12365499883890200,1.841599941253660,1048580,0,1,-26.956294394254500,0,2,18.51279205298170,-26.958498597522300,168.25598463163700,46.102532853369300,45.799676228518600,0.021353856988966700
SDSSJ144144.70-001622.5,220.436261,-0.272938,144144.70-001622.5,220.43626403808600,-0.2729380130767820,1.9318000078201300,1048580,0,1,-26.829473252098900,0,0,0.0,-26.987630176370800,-1.0,46.04987523883830,46.202658008587,0.010937086578952400
SDSSJ144544.61-001714.9,221.435906,-0.287489,144544.61-001714.9,221.4359130859380,-0.28748899698257400,1.7761000394821200,1048580,0,1,-27.511598953511700,0,0,0.0,-26.703704379741800,-1.0,46.194229958171000,46.52280697895740,0.02550905626962310
SDSSJ145000.58+001240.4,222.502428,0.211232,145000.58+001240.4,222.50242614746100,0.2112320065498350,1.7589000463485700,1048580,0,1,-26.637258439395800,0,0,0.0,-27.013072659493700,-1.0,45.934294688542600,46.068692691055800,0.0066691369797090400
SDSSJ145049.93+000144.3,222.70806,0.028984,145049.93+000144.3,222.7080535888670,0.02898400090634820,1.957900047302250,1048596,0,1,-26.76364462217670,0,2,10.173327796866100,-26.926260922853600,85.8467703302268,46.084931175675700,46.31557838922750,0.023080075435378800
SDSSJ151841.33-003812.1,229.672243,-0.636712,151841.33-003812.1,229.6722412109380,-0.6367120146751400,1.8377000093460100,1048580,0,1,-26.94648761815180,0,0,0.0,-26.949818363166700,-1.0,46.02701758744520,46.22792964804720,0.006440444067486110
SDSSJ151656.59-001438.8,229.235824,-0.244114,151656.59-001438.8,229.23582458496100,-0.2441139966249470,1.8252999782562300,4,0,1,-26.606859574463400,0,0,0.0,-27.022984954989100,-1.0,45.93372889233570,46.042663387823100,0.0021058751769781000
SDSSJ151513.08+002238.6,228.80453,0.377404,151513.08+002238.6,228.80453491210900,0.37740400433540300,1.7450000047683700,1048580,0,1,-26.501754107534700,0,0,0.0,-27.0584847197136,-1.0,45.845329680177900,46.12868576175990,0.017683216960584500
SDSSJ151551.61+000304.8,228.965082,0.051361,151551.61+000304.8,228.965087890625,0.051360998302698100,1.774999976158140,4,0,1,-26.441303832905100,0,0,0.0,-26.959795169168600,-1.0,45.97425526172830,46.23596054114750,0.021206242350803500
SDSSJ151515.47+004529.5,228.814492,0.7582,151515.47+004529.5,228.8144989013670,0.7581999897956850,1.6514999866485600,20,0,1,-27.846218130079500,0,1,2.492138441856680,-26.43412710499750,6.77172431789985,46.4296681731797,46.62601841515890,0.0248427737042482
SDSSJ151729.70+001652.6,229.373777,0.281286,151729.70+001652.6,229.373779296875,0.28128600120544400,1.8869999647140500,1048580,0,1,-26.81188137511990,0,0,0.0,-26.987377856556400,-1.0,45.99924524472630,46.1097953420982,0.00826865155549485
SDSSJ152816.43-003302.5,232.068461,-0.550697,152816.43-003302.5,232.06846618652300,-0.5506970286369320,1.794700026512150,4,0,1,-27.72884285978460,0,0,0.0,-26.540782336069600,-1.0,46.38344812059570,46.61616486844340,0.018670906590514300
SDSSJ152440.11+003252.1,231.167134,0.547806,152440.11+003252.1,231.16712951660200,0.5478060245513920,2.0481998920440700,1048580,0,1,-27.198734452380100,0,0,0.0,-26.898643332474400,-1.0,46.18606895982460,46.1689071944465,0.016139738634042100
SDSSJ152828.33+002531.7,232.118082,0.425498,152828.33+002531.7,232.1180877685550,0.42549800872802700,1.8461999893188500,1048580,0,1,-27.322175259430400,1,0,0.0,-26.746732057983100,-1.0,46.20067838056850,46.440509375091000,0.020766247945272700
SDSSJ152816.50+002158.0,232.068771,0.366115,152816.50+002158.0,232.0687713623050,0.366115003824234,1.7822999954223600,4,0,1,-26.73692470924170,0,0,0.0,-27.09199049561640,-1.0,45.78589867582630,46.26887859464500,0.0013043428351191100
SDSSJ154214.58-002058.3,235.560766,-0.349547,154214.58-002058.3,235.56076049804700,-0.34954699873924300,1.7107000350952100,4,0,1,-26.860340778907800,0,0,0.0,-26.83914588180560,-1.0,46.06298476243870,46.24245407851260,0.019806663259367200
SDSSJ154234.33+001703.7,235.643076,0.284364,154234.33+001703.7,235.64308166503900,0.2843640148639680,1.8087999820709200,1048580,0,1,-27.05595291261570,0,0,0.0,-26.961897111649500,-1.0,45.96211296633540,46.22437291827520,0.020393959668858800
SDSSJ154245.20+001342.5,235.688338,0.228499,154245.20+001342.5,235.68833923339800,0.22849899530410800,1.6928999423980700,1048580,0,1,-27.166753834503700,0,0,0.0,-26.752507245913600,-1.0,46.12893091915070,46.457777490445800,0.004440231272013190
SDSSJ112936.07-033628.1,172.400324,-3.607828,112936.07-033628.1,172.40032958984400,-3.60782790184021,1.9444999694824200,4,0,1,-27.11900128511230,0,0,0.0,-26.849605393782800,-1.0,46.14602593433740,46.2518608629622,0.020086664233033400
SDSSJ112325.94-031548.6,170.858104,-3.263524,112325.94-031548.6,170.8581085205080,-3.263524055480960,1.770900011062620,7700,0,1,-28.25626534930930,0,1,17.377178617450900,-26.297110842882900,34.44213844167340,46.6258323779478,46.740432099277900,0.016248663844853500
SDSSJ112356.87-031851.4,170.986986,-3.314282,112356.87-031851.4,170.9869842529300,-3.314281940460210,1.6610000133514400,1048580,0,1,-26.809013304186900,0,0,0.0,-26.84041851693280,-1.0,46.045592270891000,46.04962498871840,0.006282591067919780
SDSSJ112537.27-011703.4,171.405304,-1.284289,112537.27-011703.4,171.40530395507800,-1.284289002418520,1.9910000562667800,4,0,1,-27.557479111483700,0,0,0.0,-26.689906590983700,-1.0,46.35704374100520,46.49321243153430,1.6191238829785E-04
SDSSJ112617.33-015037.7,171.572241,-1.843819,112617.33-015037.7,171.57223510742200,-1.84381902217865,1.9879000186920200,34603008,0,0,-26.62977288813860,0,0,0.0,-27.06018665910470,-1.0,45.92369308897460,46.30725043906220,0.021202448269448500
SDSSJ113715.32-025435.6,174.313853,-2.909893,113715.32-025435.6,174.31385803222700,-2.909893035888670,1.7625000476837200,1048580,0,1,-27.45486193820970,0,0,0.0,-26.788285738958000,-1.0,46.18178250256390,46.22489155707480,0.01809311828075160
SDSSJ113434.52-033726.5,173.643836,-3.624028,113434.52-033726.5,173.64382934570300,-3.624027967453000,2.0678999423980700,3145748,0,1,-27.821983535115200,0,1,5.039856699983970,-26.721456564740000,26.53840105151940,46.311337458645300,46.49813244777710,0.02390785227277960
SDSSJ113159.26-021101.2,172.996954,-2.183683,113159.26-021101.2,172.9969482421880,-2.183682918548580,1.7908999919891400,1048580,0,1,-26.57814467294150,0,0,0.0,-27.057548674090300,-1.0,45.88358215575550,46.149394624680700,0.02071514778672760
SDSSJ113548.66-022617.8,173.952777,-2.438297,113548.66-022617.8,173.95277404785200,-2.4382970333099400,1.6526999473571800,1048580,0,1,-26.66485231667630,0,0,0.0,-26.974256773531700,-1.0,45.89874180378470,46.18788054482800,0.010618789323849400
SDSSJ113848.23-022046.6,174.70098,-2.346286,113848.23-022046.6,174.7009735107420,-2.3462860584259000,1.8366999626159700,1048580,0,1,-26.686174549700600,0,0,0.0,-27.03575635780810,-1.0,45.94511386517510,46.03641511521660,0.023342690647922700
SDSSJ113910.91-014230.2,174.795495,-1.708402,113910.91-014230.2,174.79550170898400,-1.7084020376205400,1.71589994430542,1048580,0,1,-26.833588995963600,0,0,0.0,-26.87959184972300,-1.0,46.055489972267100,46.20316117769210,0.024141987946846900
SDSSJ114225.70-013415.9,175.607117,-1.571101,114225.70-013415.9,175.60711669921900,-1.5711009502410900,1.6677000522613500,1048580,0,1,-27.047547791305800,0,0,0.0,-26.84158227685850,-1.0,46.06164672558250,46.24267370099070,0.0010971279580804000
SDSSJ114209.88-015625.1,175.541184,-1.940325,114209.88-015625.1,175.5411834716800,-1.9403250217437700,1.9598000049591100,1048580,0,1,-27.865799872162300,0,0,0.0,-26.663291318982500,-1.0,46.34751440103980,46.56635876831400,0.0019024736531437500
SDSSJ115503.28-030127.7,178.763693,-3.024364,115503.28-030127.7,178.76368713378900,-3.0243639945983900,1.8789000511169400,1048580,0,1,-27.129848393697600,0,0,0.0,-26.923163123857000,-1.0,46.0474234341206,46.355305570086700,0.021088954450630900
SDSSJ115417.99-024637.9,178.574975,-2.7772,115417.99-024637.9,178.57498168945300,-2.7771999835968000,1.9773999452590900,1048580,0,1,-26.79928855927760,0,0,0.0,-26.93003237880370,-1.0,46.09975098713830,46.344287313188200,0.02405381936647170
SDSSJ115104.26-020450.1,177.767769,-2.080594,115104.26-020450.1,177.7677764892580,-2.080594062805180,1.9206000566482500,1048580,0,1,-27.308909909595800,0,0,0.0,-26.871272592645300,-1.0,46.16348422166750,46.188715369915400,0.026944502524556800
SDSSJ115727.04-025236.4,179.362699,-2.876803,115727.04-025236.4,179.36270141601600,-2.876802921295170,1.736899971961980,4,0,1,-27.441123045113700,0,0,0.0,-26.647737098813200,-1.0,46.27725102970600,46.43224100300220,0.00869131471769049
SDSSJ115851.18-015442.6,179.713289,-1.911843,115851.18-015442.6,179.71328735351600,-1.911842942237850,1.8948999643325800,3145748,0,1,-27.369418759142100,1,1,1.0162097154632100,-26.680506771063100,4.869564399689150,46.31594466027130,46.27852344333210,0.005927692640931390
SDSSJ115916.39-014552.5,179.818333,-1.764586,115916.39-014552.5,179.81832885742200,-1.7645859718322800,1.9349000453949000,1048580,0,1,-27.079792249165200,0,0,0.0,-26.883157461958500,-1.0,46.119660512122400,46.31740320892640,0.014906554044780100
SDSSJ120331.10-014111.6,180.87959,-1.686569,120331.10-014111.6,180.8795928955080,-1.6865689754486100,1.8315999507904100,20,0,1,-27.637693170996200,0,1,11.647012711753500,-26.64274324086740,51.16321069115520,46.337698871194900,46.44676314939830,0.010419687297086900
SDSSJ120335.34-015413.2,180.897272,-1.903683,120335.34-015413.2,180.89727783203100,-1.9036829471588100,1.7773000001907300,1048580,0,1,-27.683859022149600,0,0,0.0,-26.526340648294900,-1.0,46.42797332293250,46.59128671917720,0.020984587125061300
SDSSJ120508.03-013424.6,181.283465,-1.573511,120508.03-013424.6,181.28346252441400,-1.573511004447940,1.8324999809265100,1048580,0,1,-27.260511670567800,0,0,0.0,-26.722499981962200,-1.0,46.24653017270390,46.44933811972740,0.008908763141038770
SDSSJ121222.60-024045.9,183.094186,-2.679426,121222.60-024045.9,183.0941925048830,-2.6794259548187300,2.0341999530792200,1048580,0,1,-27.245164462186400,0,0,0.0,-26.846488632296000,-1.0,46.17503582242290,46.423155531528500,0.023392541730227200
SDSSJ121225.56-015715.9,183.106525,-1.954428,121225.56-015715.9,183.1065216064450,-1.95442795753479,1.867400050163270,1048580,0,1,-27.001083317991500,0,0,0.0,-26.91856291684870,-1.0,46.057489296448100,46.2505492800095,0.012210647045677100
SDSSJ121717.81-024753.7,184.324234,-2.798269,121717.81-024753.7,184.32423400878900,-2.798269033432010,1.6830999851226800,4,0,1,-27.553002222255100,0,0,0.0,-26.659358585710600,-1.0,46.20435312959660,46.18576784280090,1.24435245924126E-04
SDSSJ121415.60-025410.4,183.56503,-2.902896,121415.60-025410.4,183.56503295898400,-2.902895927429200,1.8516000509262100,1048580,0,1,-26.760872671588400,0,0,0.0,-27.000486956170700,-1.0,45.955537172733200,46.20408716775180,0.01064188205965940
